# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI2	CP021083.1	388627	389148	-							DFI_18195	522		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI2	CP021083.1	388627	389148	-	ASN83103.1			phage tail protein			DFI_18195	522	173	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI2	CP021083.1	389150	389650	-							DFI_18200	501		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI2	CP021083.1	389150	389650	-	ASN83104.1			phage tail protein			DFI_18200	501	166	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI2	CP021083.1	389687	392386	-							DFI_18205	2700		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI2	CP021083.1	389687	392386	-	ASN83105.1			hypothetical protein			DFI_18205	2700	899	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI2	CP021083.1	392383	393471	-							DFI_18210	1089		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI2	CP021083.1	392383	393471	-	ASN83106.1			hypothetical protein			DFI_18210	1089	362	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI2	CP021083.1	394329	394913	+							DFI_18215	585		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI2	CP021083.1	394329	394913	+	ASN83107.1			hypothetical protein			DFI_18215	585	194	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	1	831	+							DFI_18220	831		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	1	831	+	ASN83137.1			hypothetical protein			DFI_18220	831	276	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	828	1091	+							DFI_18225	264		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	828	1091	+	ASN83138.1			hypothetical protein			DFI_18225	264	87	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	1185	1904	+							DFI_18230	720		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	1185	1904	+	ASN83139.1			hypothetical protein			DFI_18230	720	239	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	2062	2427	+							DFI_18235	366		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	2062	2427	+	ASN83140.1			hypothetical protein			DFI_18235	366	121	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	2517	3074	+							DFI_18240	558		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	2517	3074	+	ASN83141.1			hypothetical protein			DFI_18240	558	185	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	3189	3539	+							DFI_18245	351		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	3189	3539	+	ASN83142.1			hypothetical protein			DFI_18245	351	116	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	3571	4005	+							DFI_18250	435		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	3571	4005	+	ASN83143.1			hypothetical protein			DFI_18250	435	144	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	4111	4797	+							DFI_18255	687		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	4111	4797	+	ASN83144.1			hypothetical protein			DFI_18255	687	228	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	4813	5238	+							DFI_18260	426		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	4813	5238	+	ASN83145.1			hypothetical protein			DFI_18260	426	141	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	5532	6230	+							DFI_18265	699		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	5532	6230	+	ASN83146.1			hypothetical protein			DFI_18265	699	232	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	6276	7994	-							DFI_18270	1719		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	6276	7994	-	ASN83147.1			peptide ABC transporter substrate-binding protein			DFI_18270	1719	572	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	8569	10014	+							DFI_18275	1446		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	8569	10014	+	ASN83148.1			hypothetical protein			DFI_18275	1446	481	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	10018	12927	+							DFI_18280	2910		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	10018	12927	+	ASN83149.1			hypothetical protein			DFI_18280	2910	969	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	13549	14469	+							DFI_18285	921		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	13549	14469	+	ASN83150.1			hypothetical protein			DFI_18285	921	306	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	14562	16280	+							DFI_18290	1719		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	14562	16280	+	ASN83151.1			ATP-binding protein			DFI_18290	1719	572	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	16356	16913	+							DFI_18295	558		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	16356	16913	+	ASN83152.1			hypothetical protein			DFI_18295	558	185	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	16910	17284	+							DFI_18300	375		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	16910	17284	+	ASN83153.1			hypothetical protein			DFI_18300	375	124	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	17426	18682	+							DFI_18305	1257		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	17426	18682	+	ASN83154.1			hypothetical protein			DFI_18305	1257	418	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	18743	19354	-							DFI_18310	612		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	18743	19354	-	ASN83475.1			peptidase C39			DFI_18310	612	203	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	19492	19836	+							DFI_18315	345		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	19492	19836	+	ASN83155.1			hypothetical protein			DFI_18315	345	114	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	20084	20488	-							DFI_18320	405		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	20084	20488	-	ASN83156.1			hypothetical protein			DFI_18320	405	134	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	20509	21708	+							DFI_18325	1200		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	20509	21708	+	ASN83157.1			hypothetical protein			DFI_18325	1200	399	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	22454	23224	+							DFI_18330	771		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	22454	23224	+	ASN83158.1			hypothetical protein			DFI_18330	771	256	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	23274	24830	+							DFI_18335	1557		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	23274	24830	+	ASN83159.1			hypothetical protein			DFI_18335	1557	518	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	24827	25492	+							DFI_18340	666		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	24827	25492	+	ASN83160.1			hypothetical protein			DFI_18340	666	221	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	25620	26138	+							DFI_18345	519		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	25620	26138	+	ASN83161.1			hypothetical protein			DFI_18345	519	172	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	26398	26670	+							DFI_18350	273		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	26398	26670	+	ASN83162.1			hypothetical protein			DFI_18350	273	90	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	26829	27431	+							DFI_18355	603		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	26829	27431	+	ASN83163.1			hypothetical protein			DFI_18355	603	200	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	27546	30497	+							DFI_18360	2952		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	27546	30497	+	ASN83164.1			hypothetical protein			DFI_18360	2952	983	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	30674	31009	+							DFI_18365	336		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	30674	31009	+	ASN83165.1			DNA-binding protein			DFI_18365	336	111	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	31169	31831	+							DFI_18370	663		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	31169	31831	+	ASN83166.1			hypothetical protein			DFI_18370	663	220	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	31842	32159	+							DFI_18375	318		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	31842	32159	+	ASN83167.1			hypothetical protein			DFI_18375	318	105	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	32289	34859	-							DFI_18380	2571		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	32289	34859	-	ASN83168.1			hypothetical protein			DFI_18380	2571	856	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	34981	36351	+							DFI_18385	1371		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	34981	36351	+	ASN83169.1			hypothetical protein			DFI_18385	1371	456	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	36654	37334	+							DFI_18390	681		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	36654	37334	+	ASN83170.1			hypothetical protein			DFI_18390	681	226	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	37567	37845	+							DFI_18395	279		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	37567	37845	+	ASN83171.1			hypothetical protein			DFI_18395	279	92	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	37881	38309	+							DFI_18400	429		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	37881	38309	+	ASN83172.1			hypothetical protein			DFI_18400	429	142	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	38362	38832	+							DFI_18405	471		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	38362	38832	+	ASN83173.1			hypothetical protein			DFI_18405	471	156	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	39060	39359	+							DFI_18410	300		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	39060	39359	+	ASN83174.1			hypothetical protein			DFI_18410	300	99	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	39553	39933	+							DFI_18415	381		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	39553	39933	+	ASN83175.1			hypothetical protein			DFI_18415	381	126	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	39938	40441	+							DFI_18420	504		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	39938	40441	+	ASN83176.1			hypothetical protein			DFI_18420	504	167	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	40631	40984	+							DFI_18425	354		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	40631	40984	+	ASN83177.1			hypothetical protein			DFI_18425	354	117	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	41152	41577	+							DFI_18430	426		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	41152	41577	+	ASN83178.1			hypothetical protein			DFI_18430	426	141	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	41580	42029	+							DFI_18435	450		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	41580	42029	+	ASN83179.1			hypothetical protein			DFI_18435	450	149	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	42150	42848	+							DFI_18440	699		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	42150	42848	+	ASN83180.1			hypothetical protein			DFI_18440	699	232	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	42856	43353	+							DFI_18445	498		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	42856	43353	+	ASN83181.1			hypothetical protein			DFI_18445	498	165	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	43360	43656	+							DFI_18450	297		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	43360	43656	+	ASN83182.1			hypothetical protein			DFI_18450	297	98	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	43832	44233	+							DFI_18455	402		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	43832	44233	+	ASN83183.1			hypothetical protein			DFI_18455	402	133	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	44341	44886	+							DFI_18460	546		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	44341	44886	+	ASN83184.1			hypothetical protein			DFI_18460	546	181	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	44957	45502	+							DFI_18465	546		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	44957	45502	+	ASN83185.1			hypothetical protein			DFI_18465	546	181	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	45542	45814	-							DFI_18470	273		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	45542	45814	-	ASN83186.1			hypothetical protein			DFI_18470	273	90	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	45893	46435	+							DFI_18475	543		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	45893	46435	+	ASN83187.1			hypothetical protein			DFI_18475	543	180	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	46678	47028	+							DFI_18480	351		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	46678	47028	+	ASN83188.1			hypothetical protein			DFI_18480	351	116	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	47242	48279	+							DFI_18485	1038		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	47242	48279	+	ASN83189.1			hypothetical protein			DFI_18485	1038	345	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	48321	49172	+							DFI_18490	852		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	48321	49172	+	ASN83190.1			hypothetical protein			DFI_18490	852	283	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	49461	50327	+							DFI_18495	867		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	49461	50327	+	ASN83191.1			DDE transposase			DFI_18495	867	288	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	50393	50572	-							DFI_18500	180		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	50393	50572	-	ASN83192.1			hypothetical protein			DFI_18500	180	59	
gene	pseudogene	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	51079	51879	+							DFI_18505	801		pseudo
CDS	without_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	51079	51879	+				IS5/IS1182 family transposase			DFI_18505	801		pseudo
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	51894	52445	-							DFI_18510	552		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	51894	52445	-	ASN83193.1			hypothetical protein			DFI_18510	552	183	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	53418	53618	+							DFI_18515	201		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	53418	53618	+	ASN83194.1			hypothetical protein			DFI_18515	201	66	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	53651	54595	+							DFI_18520	945		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	53651	54595	+	ASN83195.1			hypothetical protein			DFI_18520	945	314	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	54714	58139	+							DFI_18525	3426		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	54714	58139	+	ASN83196.1			hypothetical protein			DFI_18525	3426	1141	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	58192	58386	-							DFI_18530	195		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	58192	58386	-	ASN83197.1			hypothetical protein			DFI_18530	195	64	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	58396	60468	+							DFI_18535	2073		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	58396	60468	+	ASN83198.1			hypothetical protein			DFI_18535	2073	690	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	60568	61074	+							DFI_18540	507		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	60568	61074	+	ASN83199.1			hypothetical protein			DFI_18540	507	168	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	61152	61946	+							DFI_18545	795		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	61152	61946	+	ASN83200.1			hypothetical protein			DFI_18545	795	264	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	61943	64039	+							DFI_18550	2097		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	61943	64039	+	ASN83201.1			hypothetical protein			DFI_18550	2097	698	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	64661	65695	+							DFI_18555	1035		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	64661	65695	+	ASN83202.1			hypothetical protein			DFI_18555	1035	344	
gene	pseudogene	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	65646	66654	-							DFI_18560	1009		pseudo
CDS	without_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	65646	66654	-				IS630 family transposase			DFI_18560	1009		pseudo
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	66664	66918	-							DFI_18565	255		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	66664	66918	-	ASN83203.1			hypothetical protein			DFI_18565	255	84	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	67283	67756	-							DFI_18570	474		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	67283	67756	-	ASN83204.1			hypothetical protein			DFI_18570	474	157	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	68042	73141	+							DFI_18575	5100		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	68042	73141	+	ASN83205.1			hypothetical protein			DFI_18575	5100	1699	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	73272	73781	+							DFI_18580	510		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	73272	73781	+	ASN83206.1			hypothetical protein			DFI_18580	510	169	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	73793	74746	+							DFI_18585	954		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	73793	74746	+	ASN83207.1			hypothetical protein			DFI_18585	954	317	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	74808	75542	+							DFI_18590	735		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	74808	75542	+	ASN83208.1			hypothetical protein			DFI_18590	735	244	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	75602	76234	+							DFI_18595	633		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	75602	76234	+	ASN83209.1			hypothetical protein			DFI_18595	633	210	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	76247	76909	+							DFI_18600	663		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	76247	76909	+	ASN83210.1			hypothetical protein			DFI_18600	663	220	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	76968	78122	+							DFI_18605	1155		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	76968	78122	+	ASN83211.1			branched-chain amino acid ABC transporter substrate-binding protein			DFI_18605	1155	384	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	78217	79104	+							DFI_18610	888		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	78217	79104	+	ASN83212.1			branched-chain amino acid ABC transporter permease			DFI_18610	888	295	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	79101	80099	+							DFI_18615	999		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	79101	80099	+	ASN83213.1			branched-chain amino acid ABC transporter permease			DFI_18615	999	332	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	80096	80881	+							DFI_18620	786		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	80096	80881	+	ASN83214.1			ABC transporter ATP-binding protein			DFI_18620	786	261	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	80874	81620	+					livF		DFI_18625	747		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	80874	81620	+	ASN83476.1			ABC transporter ATP-binding protein	livF		DFI_18625	747	248	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	81627	82106	-							DFI_18630	480		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	81627	82106	-	ASN83215.1			hypothetical protein			DFI_18630	480	159	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	82173	82901	+							DFI_18635	729		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	82173	82901	+	ASN83216.1			hypothetical protein			DFI_18635	729	242	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	82984	85083	+							DFI_18640	2100		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	82984	85083	+	ASN83477.1			DNA helicase UvrD			DFI_18640	2100	699	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	85265	85918	-							DFI_18645	654		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	85265	85918	-	ASN83217.1			hypothetical protein			DFI_18645	654	217	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	86992	87255	-							DFI_18650	264		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	86992	87255	-	ASN83218.1			hypothetical protein			DFI_18650	264	87	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	87913	89523	+							DFI_18655	1611		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	87913	89523	+	ASN83219.1			hypothetical protein			DFI_18655	1611	536	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	89523	91397	+							DFI_18660	1875		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	89523	91397	+	ASN83220.1			hypothetical protein			DFI_18660	1875	624	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	91417	91992	-							DFI_18665	576		
CDS	with_protein	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	91417	91992	-	ASN83221.1			hypothetical protein			DFI_18665	576	191	
gene	protein_coding	GCA_003444775.1	Primary Assembly	plasmid	pDFI3	CP021084.1	92077	93240	+							DFI_18670	1164		
